Test
Latitude	Longitude	Alpha	
       31.899979       349.35281    0.0032358208
       31.958158       349.33603    0.0046574112
       32.016472       349.31927   0.00039264001
       32.074783       349.30252    0.0060790016
       32.133091       349.28574    0.0018142304
       32.191185       349.26892    0.0075005920
       32.249493       349.25211     0.010343597
       32.307720       349.23529    0.0075004162
       32.365944       349.21848    0.0060788258
       33.647163       348.84384    0.0060157552
       33.705288       348.82651   0.00038839215
       33.763531       348.80948   0.00037861235
       33.821793       348.79214    0.0099742258
       33.880054       348.77478    0.0058618200
       33.938313       348.75739    0.0031202162
       33.996342       348.74030    0.0072326219
       34.054737       348.72293    0.0017494143
       34.112923       348.70554    0.0044910181
       34.171108       348.68811    0.0044910181
       34.229290       348.67068    0.0072326219
       34.287472       348.65323   0.00037861235
       34.345585       348.63580    0.0058618200
       34.403904       348.61838    0.0044910181
       34.462013       348.60089    0.0031202162
       34.520332       348.58340    0.0031202162
       34.578438       348.56592    0.0058618200
       34.636688       348.54843   0.00037861235
       34.694935       348.53094    0.0029982023
       34.753181       348.51343    0.0069497953
       34.811218       348.49588    0.0029982023
       34.869461       348.47830    0.0043154000
       34.927654       348.46048   0.00036380698
       37.428230       347.68381    0.0051297296
       37.486320       347.66534    0.0014666095
       37.544415       347.64688    0.0037654600
       37.602657       347.62842    0.0060643106
       37.660744       347.60986    0.0060643106
       37.718803       347.59103    0.0049148853
       37.777042       347.57251    0.0037654600
       37.835075       347.55396    0.0060643106
       37.893284       347.53510    0.0026160348
       37.951317       347.51648    0.0037654600
       38.009521       347.49756    0.0037654600
       38.067505       347.47894    0.0026160348
       38.125687       347.46033    0.0049148853
       38.183685       347.44135    0.0083631612
       38.241821       347.42270     0.010662012
       38.299816       347.40366    0.0037654600
       38.357948       347.38495    0.0026161770
       38.416096       347.36591    0.0034637669
       38.474045       347.34686    0.0055784817
       38.532330       347.32812    0.0066357737
       38.590271       347.30902    0.0013493136
       38.648354       347.29022    0.0055784817
       38.706451       347.27112    0.0024066057
       38.764545       347.25195    0.0024066057
       38.822624       347.23309    0.0034638977
       38.880676       347.21393    0.0013493136
       38.938923       347.19476    0.0013493136
       38.996975       347.17554    0.0024066057
       39.055004       347.15662    0.0034638977
       39.113049       347.13736    0.0066357737
       39.171093       347.11807    0.0066357737
       39.229095       347.09879    0.0034638977
       39.287296       347.07950    0.0066357737
       39.345295       347.06018    0.0023354600
       39.403278       347.04114    0.0033613687
       39.461273       347.02176    0.0043874044
       39.519428       347.00238    0.0043872774
       39.577423       346.98297    0.0043872774
       39.635380       346.96353    0.0023352061
       39.693691       346.94412    0.0054133131
       39.751640       346.92465    0.0043872774
       39.809593       346.90515    0.0013091704
       39.867702       346.88568    0.0064393487
       39.925812       346.86615    0.0023352061
       39.983917       346.84662    0.0054133131
       40.041828       346.82706     0.010543491
       40.099751       346.80713    0.0064393487
       40.158012       346.78754    0.0023352061
       40.216080       346.76791    0.0013091704
       40.273952       346.74829    0.0031684219
       40.332012       346.72861    0.0041355984
       40.390076       346.70892    0.0031684219
       40.447956       346.68887    0.0012340690
       40.505981       346.66916    0.0051027748
       40.564007       346.64941    0.0051027748
       40.622032       346.62964    0.0031684219
       40.680069       346.60953    0.0031684219
       40.738251       346.58972    0.0031684219
       40.796078       346.56989    0.0041355984
       40.854080       346.54971    0.0022012455
       40.912258       346.52985    0.0022013652
       40.970257       346.50961    0.0012341887
       41.028046       346.48969    0.0041357181
       41.086189       346.46976    0.0022014848
       41.144184       346.44943    0.0070373671
       41.202133       346.42944    0.0030469172
       42.477341       345.97882     0.011362140
       42.535362       345.95795    0.0053712332
       42.593178       345.93738    0.0019478579
       42.651367       345.91647    0.0036595455
       42.709194       345.89551    0.0053712332
       42.767189       345.87454    0.0053712332
       42.825012       345.85352  -0.00061967351
       42.882820       345.83249    0.0019478579
       42.940979       345.81146    0.0019478579
       42.998783       345.79037    0.0045153893
       43.056580       345.76926    0.0019014779
       43.114735       345.74814    0.0027369434
       43.172516       345.72696    0.0044078745
       21.182915       327.56863     0.026481928
       21.241373       327.55420     0.038530121
       21.299856       327.53952     0.026481928
       21.358076       327.52505     0.038530121
       21.416557       327.51035     0.014433735
       21.474867       327.49594     0.026481928
       21.533346       327.48120     0.026481928
       21.591681       327.46652     0.026481928
       21.650013       327.45184    0.0023855423
       21.708435       327.43723     0.050578313
       21.767002       327.42252     0.026481928
       21.825188       327.40790    0.0023855423
       21.883608       327.39325     0.050578313
       21.942028       327.37860     0.026481928
       22.000540       327.36401    0.0094761586
       22.701059       327.18713    0.0033605351
       22.759541       327.17233    0.0033605351
       22.817881       327.15759   0.00030272338
       22.876125       327.14273    0.0018316293
       22.934698       327.12799    0.0017543474
       22.993038       327.11319    0.0061475380
       23.051403       327.09814    0.0046831412
       23.109837       327.08344    0.0061475380
       23.168173       327.06860    0.0046831412
       23.226397       327.05362    0.0046831412
